ID_REDE,CD_OPERADORA,NO_RAZAO,GR_MODALIDADE,DE_PORTE,ID_PLANO,CD_PLANO,TP_VIGENCIA_PLANO,CONTRATACAO,DE_TIPO_CONTRATACAO,DE_TIPO_MODALIDADE_FINM,SEGMENTACAO_ASSISTENCIAL,DE_TIPO_ABRANGENCIA_GEOGRAFICA,LG_FATOR_MODERADOR,DE_SITUACAO_PRINCIPAL,CD_SITUACAO_PLANO,ID_ESTABELECIMENTO_SAUDE,CD_CNPJ_ESTB_SAUDE,CD_CNES,NM_ESTABELECIMENTO_SAUDE,DE_CLAS_ESTB_SAUDE,LG_URGENCIA_EMERGENCIA,DE_TIPO_PRESTADOR,DE_TIPO_CONTRATO,DE_DISPONIBILIDADE,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,DT_VINCULO_INICIO,DT_VINCULO_FIM,NM_REGIAO,DT_ATUALIZACAO
16428110 87076153,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076153,04581442000120,3237389,TRAUMATO CLINICA DE ORTOPEDIA ETRAUMTSC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-14,,NORDESTE,2024-07-24
13670530 158932517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670530,458324088,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,158932517,07936329000108,5654319,INSTITUTO DO CORACAO DO ESTADO DA PARAIBA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,2023-07-04,NORDESTE,2024-07-24
1332060 87076018,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332060,400707997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87076018,08606857000161,2755807,OCULISTAS A DA PARAIBA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
16428194 8305519,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428194,468188126,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305519,09125576000150,2400340,PRONTO SOCORRO CARDIOLOGICO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
16428194 87076018,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428194,468188126,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076018,08606857000161,2755807,OCULISTAS A DA PARAIBA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,,NORDESTE,2024-07-24
16428194 158932517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428194,468188126,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,158932517,07936329000108,5654319,INSTITUTO DO CORACAO DO ESTADO DA PARAIBA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2023-07-04,NORDESTE,2024-07-24
16428140 8305487,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428140,459313088,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305487,08680639000339,3056724,HOSPITAL UNIMED JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
16428068 8304728,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428068,CLUBE-041,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8304728,00853492000168,2755483,CLINICA DOM RODRIGO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
16428047 8305512,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428047,CLUBE-027,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8305512,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,,NORDESTE,2024-07-24
1506741 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506741,PMC1,A,COLETIVO,COLETIVO EMPRESARIAL,,Hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
16428089 8305512,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428089,409110998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305512,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
1332092 158932517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,158932517,07936329000108,5654319,INSTITUTO DO CORACAO DO ESTADO DA PARAIBA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-26,2023-07-04,NORDESTE,2024-07-24
16428110 8304662,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304662,00340386000180,2356805,CENTRO DE TRATAMENTO DA VISAO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-14,,NORDESTE,2024-07-24
1506742 8305594,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506742,PMC2,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8305594,10848190000155,2400324,HOSPITAL DA POLICIA MILITAR GENERAL EDSON RAMALHO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-03-22,NORDESTE,2024-07-24
16428083 8306760,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428083,409108996,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306760,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2021-09-27,NORDESTE,2024-07-24
1506742 8304728,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506742,PMC2,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8304728,00853492000168,2755483,CLINICA DOM RODRIGO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,,NORDESTE,2024-07-24
16428110 87076110,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076110,41225632000130,2357615,CL OFTALM ANTONIO P SILVEIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-14,,NORDESTE,2024-07-24
16428080 8305510,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428080,CLUBE-048,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8305510,09096207000186,2399377,PRONTO SOCORRO INFANTIL RODRIGUES DE AGUIAR,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,2018-06-20,NORDESTE,2024-07-24
16428080 87076018,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428080,CLUBE-048,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,87076018,08606857000161,2755807,OCULISTAS A DA PARAIBA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
1332058 87076153,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87076153,04581442000120,3237389,TRAUMATO CLINICA DE ORTOPEDIA ETRAUMTSC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
1332054 87076110,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87076110,41225632000130,2357615,CL OFTALM ANTONIO P SILVEIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
16428110 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-14,,NORDESTE,2024-07-24
16428134 87076018,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428134,459311081,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076018,08606857000161,2755807,OCULISTAS A DA PARAIBA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,,NORDESTE,2024-07-24
16428137 8305517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428137,459312080,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305517,09121674000119,2399563,INSTITUTO DE PNEUMOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
16428134 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428134,459311081,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
14869635 87076132,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076132,09333832000102,2755505,CENTRO PARAIBANO UROLOGIA INFERTILIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
13670526 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670526,458322081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
13670532 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670532,458325086,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
16428047 8305510,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428047,CLUBE-027,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8305510,09096207000186,2399377,PRONTO SOCORRO INFANTIL RODRIGUES DE AGUIAR,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,2018-06-20,NORDESTE,2024-07-24
16428047 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428047,CLUBE-027,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
1506739 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506739,PFE,A,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
1506742 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506742,PMC2,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
1332058 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
1332088 87076110,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332088,400693993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076110,41225632000130,2357615,CL OFTALM ANTONIO P SILVEIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-26,,NORDESTE,2024-07-24
15441750 87076153,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441750,460681097,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076153,04581442000120,3237389,TRAUMATO CLINICA DE ORTOPEDIA ETRAUMTSC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
16428200 87076132,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428200,468190128,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076132,09333832000102,2755505,CENTRO PARAIBANO UROLOGIA INFERTILIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,2018-06-20,NORDESTE,2024-07-24
16428200 8305527,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428200,468190128,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305527,09250028000151,2398877,HOSPITAL SANTA PAULA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,2018-03-22,NORDESTE,2024-07-24
16428140 87076110,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428140,459313088,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076110,41225632000130,2357615,CL OFTALM ANTONIO P SILVEIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,,NORDESTE,2024-07-24
1332086 87076153,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87076153,04581442000120,3237389,TRAUMATO CLINICA DE ORTOPEDIA ETRAUMTSC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-07,,NORDESTE,2024-07-24
16428200 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428200,468190128,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
16443877 230689691,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16443877,471387147,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230689691,03057240000110,6933254,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-03-02,,NORDESTE,2024-07-24
16760799 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760799,478228173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16760799 8305512,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760799,478228173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305512,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16760799 8305515,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760799,478228173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305515,09114612000180,2399237,HOSPITAL SAO LUIZ LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16760855 8304728,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760855,478230175,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304728,00853492000168,2755483,CLINICA DOM RODRIGO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16760810 220377893,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760810,478229171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220377893,04165758000130,3110850,CENTRO MEDICO HOSPITALAR LEONARDO F SILVA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,2023-06-01,NORDESTE,2024-07-24
16760855 8305515,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760855,478230175,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305515,09114612000180,2399237,HOSPITAL SAO LUIZ LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
1332086 8305503,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305503,08948366000107,2400189,PULMOCARDIO PRON SOC PUL CORACAO,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-07-11,NORDESTE,2024-07-24
1332058 8305503,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305503,08948366000107,2400189,PULMOCARDIO PRON SOC PUL CORACAO,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-07-11,NORDESTE,2024-07-24
14869635 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,1999-11-22,2018-06-20,NORDESTE,2024-07-24
13670534 8305510,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670534,458326084,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305510,09096207000186,2399377,PRONTO SOCORRO INFANTIL RODRIGUES DE AGUIAR,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2008-07-01,2018-06-20,NORDESTE,2024-07-24
1332086 8305517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305517,09121674000119,2399563,INSTITUTO DE PNEUMOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
